"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.0277333497522522,3,29,1,0.0344827586206897,0.333333333333333,"GO:0016344","GO:BP","meiotic chromosome movement towards spindle pole",21031,5279,"GO:0045132, GO:0051305, GO:1903046"
"query_1",TRUE,0.0277441706391767,178,237,7,0.029535864978903,0.0393258426966292,"GO:0046631","GO:BP","alpha-beta T cell activation",21031,12674,"GO:0042110"
"query_1",TRUE,0.0277690310287578,75,27,2,0.0740740740740741,0.0266666666666667,"GO:0035304","GO:BP","regulation of protein dephosphorylation",21031,9262,"GO:0006470, GO:0031399, GO:0035303"
"query_1",TRUE,0.0277690310287578,10,208,2,0.00961538461538462,0.2,"GO:0060397","GO:BP","growth hormone receptor signaling pathway via JAK-STAT",21031,15068,"GO:0060396"
"query_1",TRUE,0.0280809358910217,365,248,11,0.0443548387096774,0.0301369863013699,"GO:0042176","GO:BP","regulation of protein catabolic process",21031,10349,"GO:0009894, GO:0030163, GO:0051246"
"query_1",TRUE,0.0280943100431407,1,89,1,0.0112359550561798,1,"GO:0071031","GO:BP","nuclear mRNA surveillance of mRNA 3'-end processing",21031,16928,"GO:0071028"
"query_1",TRUE,0.0280943100431407,16,129,2,0.0155038759689922,0.125,"GO:1903789","GO:BP","regulation of amino acid transmembrane transport",21031,23882,"GO:0003333, GO:0034762, GO:0051955"
"query_1",TRUE,0.0280943100431407,16,129,2,0.0155038759689922,0.125,"GO:0010958","GO:BP","regulation of amino acid import across plasma membrane",21031,4593,"GO:0089718, GO:1903789"
"query_1",TRUE,0.0281227243268987,13,160,2,0.0125,0.153846153846154,"GO:0042762","GO:BP","regulation of sulfur metabolic process",21031,10703,"GO:0006790, GO:0031323"
"query_1",TRUE,0.0281543029222924,10,9,1,0.111111111111111,0.1,"GO:0042256","GO:BP","cytosolic ribosome assembly",21031,10407,"GO:0042255"
"query_1",TRUE,0.0281543029222924,15,6,1,0.166666666666667,0.0666666666666667,"GO:0046007","GO:BP","negative regulation of activated T cell proliferation",21031,12196,"GO:0042130, GO:0046006, GO:0050798"
"query_1",TRUE,0.0281543029222924,1,90,1,0.0111111111111111,1,"GO:0071678","GO:BP","olfactory bulb axon guidance",21031,17353,"GO:0007411"
"query_1",TRUE,0.0281543029222924,45,2,1,0.5,0.0222222222222222,"GO:0071763","GO:BP","nuclear membrane organization",21031,17399,"GO:0006998, GO:0061024"
"query_1",TRUE,0.0283638916331489,366,6,2,0.333333333333333,0.00546448087431694,"GO:0009306","GO:BP","protein secretion",21031,3489,"GO:0015031, GO:0032940, GO:0035592"
"query_1",TRUE,0.0283638916331489,13,7,1,0.142857142857143,0.0769230769230769,"GO:0051280","GO:BP","negative regulation of release of sequestered calcium ion into cytosol",21031,14064,"GO:0051209, GO:0051279, GO:0051284, GO:1903170"
"query_1",TRUE,0.0284684563653146,367,6,2,0.333333333333333,0.00544959128065395,"GO:0035592","GO:BP","establishment of protein localization to extracellular region",21031,9427,"GO:0045184, GO:0071692"
"query_1",TRUE,0.0285239169008217,229,186,7,0.0376344086021505,0.0305676855895196,"GO:0015931","GO:BP","nucleobase-containing compound transport",21031,5076,"GO:0071702, GO:0071705"
"query_1",TRUE,0.0289145400112384,8525,6,6,1,0.000703812316715543,"GO:1901360","GO:BP","organic cyclic compound metabolic process",21031,21926,"GO:0071704"
"query_1",TRUE,0.0289795396391446,14,152,2,0.0131578947368421,0.142857142857143,"GO:0000054","GO:BP","ribosomal subunit export from nucleus",21031,22,"GO:0031503, GO:0033750, GO:0042254, GO:0051168, GO:0051656"
"query_1",TRUE,0.0289795396391446,89,157,4,0.0254777070063694,0.0449438202247191,"GO:0009791","GO:BP","post-embryonic development",21031,3716,"GO:0007275, GO:0032501"
"query_1",TRUE,0.0289795396391446,14,152,2,0.0131578947368421,0.142857142857143,"GO:0033750","GO:BP","ribosome localization",21031,8640,"GO:0051640"
"query_1",TRUE,0.0291351578981982,12505,184,127,0.690217391304348,0.01015593762495,"GO:0044238","GO:BP","primary metabolic process",21031,11300,"GO:0008152"
"query_1",TRUE,0.0292014623574439,374,6,2,0.333333333333333,0.0053475935828877,"GO:0071692","GO:BP","protein localization to extracellular region",21031,17362,"GO:0008104"
"query_1",TRUE,0.0293636271505089,69,204,4,0.0196078431372549,0.0579710144927536,"GO:0000288","GO:BP","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",21031,82,"GO:0000956, GO:0061157"
"query_1",TRUE,0.0297100080980062,21,102,2,0.0196078431372549,0.0952380952380952,"GO:0032495","GO:BP","response to muramyl dipeptide",21031,7878,"GO:1901652"
"query_1",TRUE,0.0299522235947471,14,7,1,0.142857142857143,0.0714285714285714,"GO:0005513","GO:BP","detection of calcium ion",21031,1862,"GO:0009593, GO:0051592"
"query_1",TRUE,0.0302072237388645,9,11,1,0.0909090909090909,0.111111111111111,"GO:0018206","GO:BP","peptidyl-methionine modification",21031,5469,"GO:0018193"
"query_1",TRUE,0.0307128483346018,309,106,6,0.0566037735849057,0.0194174757281553,"GO:0006302","GO:BP","double-strand break repair",21031,2130,"GO:0006281"
"query_1",TRUE,0.0307128483346018,83,86,3,0.0348837209302326,0.036144578313253,"GO:1904427","GO:BP","positive regulation of calcium ion transmembrane transport",21031,24436,"GO:0051928, GO:0070588, GO:1903169, GO:1904064"
"query_1",TRUE,0.0308309231465225,1,102,1,0.00980392156862745,1,"GO:0070429","GO:BP","negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway",21031,16610,"GO:0070425, GO:0070427, GO:0070428"
"query_1",TRUE,0.0308309231465225,2,51,1,0.0196078431372549,0.5,"GO:0033082","GO:BP","regulation of extrathymic T cell differentiation",21031,8310,"GO:0033078, GO:0045580"
"query_1",TRUE,0.0308309231465225,66,217,4,0.0184331797235023,0.0606060606060606,"GO:0002704","GO:BP","negative regulation of leukocyte mediated immunity",21031,1229,"GO:0002443, GO:0002698, GO:0002703"
"query_1",TRUE,0.0308309231465225,1,102,1,0.00980392156862745,1,"GO:0034147","GO:BP","regulation of toll-like receptor 5 signaling pathway",21031,8738,"GO:0034146, GO:0062207"
"query_1",TRUE,0.0308309231465225,1,102,1,0.00980392156862745,1,"GO:0034148","GO:BP","negative regulation of toll-like receptor 5 signaling pathway",21031,8739,"GO:0002683, GO:0009968, GO:0034146, GO:0034147"
"query_1",TRUE,0.031197280591401,69,32,2,0.0625,0.0289855072463768,"GO:1901019","GO:BP","regulation of calcium ion transmembrane transporter activity",21031,21647,"GO:0032412, GO:1903169"
"query_1",TRUE,0.031197280591401,2169,12,5,0.416666666666667,0.00230520977408944,"GO:0016071","GO:BP","mRNA metabolic process",21031,5159,"GO:0016070"
"query_1",TRUE,0.031197280591401,158,208,6,0.0288461538461538,0.0379746835443038,"GO:0001959","GO:BP","regulation of cytokine-mediated signaling pathway",21031,573,"GO:0009966, GO:0019221, GO:0060759"
"query_1",TRUE,0.031197280591401,13,8,1,0.125,0.0769230769230769,"GO:0006465","GO:BP","signal peptide processing",21031,2230,"GO:0006518, GO:0016485"
"query_1",TRUE,0.0312627033107445,49,148,3,0.0202702702702703,0.0612244897959184,"GO:0031297","GO:BP","replication fork processing",21031,7367,"GO:0045005"
"query_1",TRUE,0.0312627033107445,1276,249,26,0.104417670682731,0.0203761755485893,"GO:0022402","GO:BP","cell cycle process",21031,6830,"GO:0007049, GO:0009987"
"query_1",TRUE,0.0312850376106905,1,105,1,0.00952380952380952,1,"GO:1905572","GO:BP","ganglioside GM1 transport to membrane",21031,25385,"GO:0035627, GO:0046836, GO:0046942, GO:0051668"
"query_1",TRUE,0.0312850376106905,15,7,1,0.142857142857143,0.0666666666666667,"GO:0051284","GO:BP","positive regulation of sequestering of calcium ion",21031,14068,"GO:0048522, GO:0051208, GO:0051282"
"query_1",TRUE,0.0312850376106905,1,105,1,0.00952380952380952,1,"GO:1903771","GO:BP","positive regulation of beta-galactosidase activity",21031,23865,"GO:0051345"
"query_1",TRUE,0.0313651915584525,241,137,6,0.0437956204379562,0.024896265560166,"GO:0051924","GO:BP","regulation of calcium ion transport",21031,14452,"GO:0006816, GO:0010959"
"query_1",TRUE,0.0313651915584525,300,224,9,0.0401785714285714,0.03,"GO:0051054","GO:BP","positive regulation of DNA metabolic process",21031,13903,"GO:0006259, GO:0010604, GO:0045935, GO:0051052"
"query_1",TRUE,0.0313651915584525,521,230,13,0.0565217391304348,0.0249520153550864,"GO:0051052","GO:BP","regulation of DNA metabolic process",21031,13901,"GO:0006259, GO:0019219, GO:0060255"
"query_1",TRUE,0.0313940479564759,21,107,2,0.0186915887850467,0.0952380952380952,"GO:0072662","GO:BP","protein localization to peroxisome",21031,18000,"GO:0007031, GO:0033365"
"query_1",TRUE,0.0313940479564759,10,230,2,0.00869565217391304,0.2,"GO:0071028","GO:BP","nuclear mRNA surveillance",21031,16925,"GO:0000956, GO:0071027"
"query_1",TRUE,0.0313940479564759,21,107,2,0.0186915887850467,0.0952380952380952,"GO:0072663","GO:BP","establishment of protein localization to peroxisome",21031,18001,"GO:0072594, GO:0072662"
"query_1",TRUE,0.0314895916001496,12,9,1,0.111111111111111,0.0833333333333333,"GO:0034154","GO:BP","toll-like receptor 7 signaling pathway",21031,8745,"GO:0140894"
"query_1",TRUE,0.0314895916001496,2556,252,45,0.178571428571429,0.0176056338028169,"GO:0009056","GO:BP","catabolic process",21031,3269,"GO:0008152"
"query_1",TRUE,0.0314895916001496,12,9,1,0.111111111111111,0.0833333333333333,"GO:0071649","GO:BP","regulation of chemokine (C-C motif) ligand 5 production",21031,17328,"GO:0032642, GO:0071609"
"query_1",TRUE,0.0314895916001496,12,9,1,0.111111111111111,0.0833333333333333,"GO:0071609","GO:BP","chemokine (C-C motif) ligand 5 production",21031,17297,"GO:0032602"
"query_1",TRUE,0.0314895916001496,238,31,3,0.0967741935483871,0.0126050420168067,"GO:0016358","GO:BP","dendrite development",21031,5283,"GO:0031175, GO:0048856"
"query_1",TRUE,0.0314895916001496,2,54,1,0.0185185185185185,0.5,"GO:0002728","GO:BP","negative regulation of natural killer cell cytokine production",21031,1253,"GO:0002370, GO:0002716, GO:0002719, GO:0002727"
"query_1",TRUE,0.0314895916001496,202,217,7,0.032258064516129,0.0346534653465347,"GO:0002819","GO:BP","regulation of adaptive immune response",21031,1336,"GO:0002250, GO:0050776"
"query_1",TRUE,0.0317753797736778,9691,13,11,0.846153846153846,0.00113507377979569,"GO:0009059","GO:BP","macromolecule biosynthetic process",21031,3272,"GO:0043170, GO:0044249, GO:1901576"
"query_1",TRUE,0.0318343767679572,138,241,6,0.024896265560166,0.0434782608695652,"GO:0016482","GO:BP","cytosolic transport",21031,5295,"GO:0046907"
"query_1",TRUE,0.0318343767679572,44,168,3,0.0178571428571429,0.0681818181818182,"GO:0030261","GO:BP","chromosome condensation",21031,6986,"GO:0051276"
"query_1",TRUE,0.0318343767679572,4881,209,65,0.311004784688995,0.0133169432493342,"GO:0051234","GO:BP","establishment of localization",21031,14032,"GO:0051179"
"query_1",TRUE,0.0318742392221859,86,170,4,0.0235294117647059,0.0465116279069767,"GO:0032456","GO:BP","endocytic recycling",21031,7843,"GO:0016197, GO:0098876"
"query_1",TRUE,0.0321078292015868,10,236,2,0.00847457627118644,0.2,"GO:0035655","GO:BP","interleukin-18-mediated signaling pathway",21031,9462,"GO:0019221, GO:0071351"
"query_1",TRUE,0.0321078292015868,1,112,1,0.00892857142857143,1,"GO:0097298","GO:BP","regulation of nucleus size",21031,19120,"GO:0032535"
"query_1",TRUE,0.0321078292015868,56,2,1,0.5,0.0178571428571429,"GO:0006998","GO:BP","nuclear envelope organization",21031,2644,"GO:0006997, GO:0010256, GO:0061024"
"query_1",TRUE,0.0321078292015868,616,242,15,0.0619834710743802,0.0243506493506494,"GO:0007169","GO:BP","transmembrane receptor protein tyrosine kinase signaling pathway",21031,2764,"GO:0007167"
"query_1",TRUE,0.0321078292015868,21,110,2,0.0181818181818182,0.0952380952380952,"GO:0039535","GO:BP","regulation of RIG-I signaling pathway",21031,10149,"GO:0039529, GO:0039531"
"query_1",TRUE,0.0321078292015868,112,1,1,1,0.00892857142857143,"GO:0006766","GO:BP","vitamin metabolic process",21031,2483,"GO:0044281"
"query_1",TRUE,0.0321078292015868,10,236,2,0.00847457627118644,0.2,"GO:0071351","GO:BP","cellular response to interleukin-18",21031,17103,"GO:0070673, GO:0071345"
"query_1",TRUE,0.0321078292015868,290,51,4,0.0784313725490196,0.0137931034482759,"GO:0045165","GO:BP","cell fate commitment",21031,11696,"GO:0030154, GO:0048869"
"query_1",TRUE,0.0321196102901838,189,234,7,0.0299145299145299,0.037037037037037,"GO:0006352","GO:BP","DNA-templated transcription initiation",21031,2152,"GO:0006351, GO:0032774"
"query_1",TRUE,0.0321769175185053,587,206,13,0.0631067961165049,0.0221465076660988,"GO:0019439","GO:BP","aromatic compound catabolic process",21031,5984,"GO:0006725, GO:0044248"
"query_1",TRUE,0.0322412332460866,8055,236,110,0.466101694915254,0.0136561142147734,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",21031,2004,"GO:0006725, GO:0034641, GO:0044238, GO:0046483, GO:1901360"
"query_1",TRUE,0.0322580988670123,6,19,1,0.0526315789473684,0.166666666666667,"GO:1901164","GO:BP","negative regulation of trophoblast cell migration",21031,21774,"GO:0030336, GO:0051241, GO:0061450, GO:1901163, GO:2000242"
"query_1",TRUE,0.0322580988670123,6,19,1,0.0526315789473684,0.166666666666667,"GO:1905049","GO:BP","negative regulation of metallopeptidase activity",21031,24962,"GO:0010466, GO:1905048"
"query_1",TRUE,0.0322580988670123,6,19,1,0.0526315789473684,0.166666666666667,"GO:0002248","GO:BP","connective tissue replacement involved in inflammatory response wound healing",21031,787,"GO:0002246, GO:0097709"
"query_1",TRUE,0.0324593029743597,6946,236,97,0.411016949152542,0.0139648718687014,"GO:0016070","GO:BP","RNA metabolic process",21031,5158,"GO:0090304"
"query_1",TRUE,0.032626548698496,63,236,4,0.0169491525423729,0.0634920634920635,"GO:0046824","GO:BP","positive regulation of nucleocytoplasmic transport",21031,12790,"GO:0006913, GO:0032388, GO:0046822"
"query_1",TRUE,0.0327735962954697,12,199,2,0.0100502512562814,0.166666666666667,"GO:0045060","GO:BP","negative thymic T cell selection",21031,11647,"GO:0043383, GO:0045061"
"query_1",TRUE,0.0327735962954697,13,9,1,0.111111111111111,0.0769230769230769,"GO:0036490","GO:BP","regulation of translation in response to endoplasmic reticulum stress",21031,9956,"GO:0034976, GO:0043555"
"query_1",TRUE,0.0327735962954697,39,194,3,0.0154639175257732,0.0769230769230769,"GO:0035305","GO:BP","negative regulation of dephosphorylation",21031,9263,"GO:0016311, GO:0035303, GO:0045936"
"query_1",TRUE,0.0327735962954697,4350,209,59,0.282296650717703,0.0135632183908046,"GO:0006810","GO:BP","transport",21031,2519,"GO:0051234"
"query_1",TRUE,0.0327735962954697,13,9,1,0.111111111111111,0.0769230769230769,"GO:1900044","GO:BP","regulation of protein K63-linked ubiquitination",21031,20839,"GO:0070534, GO:1902914"
"query_1",TRUE,0.0328713747968208,61,245,4,0.0163265306122449,0.0655737704918033,"GO:0032786","GO:BP","positive regulation of DNA-templated transcription, elongation",21031,8100,"GO:0006354, GO:0032784, GO:0045893"
"query_1",TRUE,0.0332172152137128,17,7,1,0.142857142857143,0.0588235294117647,"GO:0010649","GO:BP","regulation of cell communication by electrical coupling",21031,4345,"GO:0010644, GO:0010646"
"query_1",TRUE,0.0333274168817059,3,40,1,0.025,0.333333333333333,"GO:0010424","GO:BP","DNA methylation on cytosine within a CG sequence",21031,4174,"GO:0032776"
"query_1",TRUE,0.0333274168817059,29,82,2,0.024390243902439,0.0689655172413793,"GO:0070498","GO:BP","interleukin-1-mediated signaling pathway",21031,16652,"GO:0019221, GO:0071347"
"query_1",TRUE,0.0333274168817059,3,40,1,0.025,0.333333333333333,"GO:0060818","GO:BP","inactivation of paternal X chromosome by genomic imprinting",21031,15449,"GO:0009048, GO:0071514"
"query_1",TRUE,0.0333274168817059,2,60,1,0.0166666666666667,0.5,"GO:0071955","GO:BP","recycling endosome to Golgi transport",21031,17516,"GO:0042147, GO:0048193"
"query_1",TRUE,0.0336918159345905,96,25,2,0.08,0.0208333333333333,"GO:1900182","GO:BP","positive regulation of protein localization to nucleus",21031,20952,"GO:0034504, GO:1900180, GO:1903829"
"query_1",TRUE,0.0336918159345905,275,9,2,0.222222222222222,0.00727272727272727,"GO:0045860","GO:BP","positive regulation of protein kinase activity",21031,12070,"GO:0001934, GO:0033674, GO:0045859"
"query_1",TRUE,0.0337323672591494,61,2,1,0.5,0.0163934426229508,"GO:0042306","GO:BP","regulation of protein import into nucleus",21031,10425,"GO:0006606, GO:0033157, GO:0046822, GO:1900180"
"query_1",TRUE,0.0338662684730988,66,229,4,0.0174672489082969,0.0606060606060606,"GO:0050854","GO:BP","regulation of antigen receptor-mediated signaling pathway",21031,13737,"GO:0009966, GO:0050776, GO:0050851"
"query_1",TRUE,0.0338711028532941,889,28,5,0.178571428571429,0.00562429696287964,"GO:0032880","GO:BP","regulation of protein localization",21031,8156,"GO:0008104, GO:0060341"
"query_1",TRUE,0.034158432123561,739,244,17,0.069672131147541,0.0230040595399188,"GO:0002250","GO:BP","adaptive immune response",21031,789,"GO:0006955"
"query_1",TRUE,0.0343408653212053,11,226,2,0.00884955752212389,0.181818181818182,"GO:0044828","GO:BP","negative regulation by host of viral genome replication",21031,11568,"GO:0019079, GO:0044793, GO:0044827"
"query_1",TRUE,0.0343483355279941,18,7,1,0.142857142857143,0.0555555555555556,"GO:0010801","GO:BP","negative regulation of peptidyl-threonine phosphorylation",21031,4469,"GO:0001933, GO:0010799, GO:0018107"
"query_1",TRUE,0.0343483355279941,18,7,1,0.142857142857143,0.0555555555555556,"GO:0032516","GO:BP","positive regulation of phosphoprotein phosphatase activity",21031,7894,"GO:0010922, GO:0035307, GO:0043666"
"query_1",TRUE,0.0343483355279941,14,9,1,0.111111111111111,0.0714285714285714,"GO:1901985","GO:BP","positive regulation of protein acetylation",21031,22454,"GO:0006473, GO:0031401, GO:1901983"
"query_1",TRUE,0.0343483355279941,32,244,3,0.0122950819672131,0.09375,"GO:0002495","GO:BP","antigen processing and presentation of peptide antigen via MHC class II",21031,1025,"GO:0002504, GO:0048002"
"query_1",TRUE,0.0343483355279941,105,230,5,0.0217391304347826,0.0476190476190476,"GO:0032204","GO:BP","regulation of telomere maintenance",21031,7668,"GO:0000723, GO:0033044, GO:0051052"
"query_1",TRUE,0.0345739653684619,86,177,4,0.0225988700564972,0.0465116279069767,"GO:0061515","GO:BP","myeloid cell development",21031,16006,"GO:0030097, GO:0030099"
"query_1",TRUE,0.0345739653684619,23,107,2,0.0186915887850467,0.0869565217391304,"GO:0043574","GO:BP","peroxisomal transport",21031,11136,"GO:0046907"
"query_1",TRUE,0.0345739653684619,23,107,2,0.0186915887850467,0.0869565217391304,"GO:0015919","GO:BP","peroxisomal membrane transport",21031,5074,"GO:0043574"
"query_1",TRUE,0.0345739653684619,10,252,2,0.00793650793650794,0.2,"GO:0051238","GO:BP","sequestering of metal ion",21031,14036,"GO:0051235"
"query_1",TRUE,0.0347766246315733,112,217,5,0.0230414746543779,0.0446428571428571,"GO:0002832","GO:BP","negative regulation of response to biotic stimulus",21031,1349,"GO:0002831, GO:0009607, GO:0048585"
"query_1",TRUE,0.0347766246315733,1,129,1,0.00775193798449612,1,"GO:1901036","GO:BP","positive regulation of L-glutamine import across plasma membrane",21031,21664,"GO:0034764, GO:1901034, GO:1903803, GO:2000487"
"query_1",TRUE,0.0347766246315733,378,252,11,0.0436507936507936,0.0291005291005291,"GO:0051345","GO:BP","positive regulation of hydrolase activity",21031,14120,"GO:0043085, GO:0051336"
"query_1",TRUE,0.0347766246315733,11,230,2,0.00869565217391304,0.181818181818182,"GO:0071044","GO:BP","histone mRNA catabolic process",21031,16940,"GO:0000956, GO:0008334"
"query_1",TRUE,0.0347766246315733,1,129,1,0.00775193798449612,1,"GO:1901034","GO:BP","regulation of L-glutamine import across plasma membrane",21031,21662,"GO:0010958, GO:1903803, GO:2000485"
"query_1",TRUE,0.0347766246315733,55,142,3,0.0211267605633803,0.0545454545454545,"GO:0000381","GO:BP","regulation of alternative mRNA splicing, via spliceosome",21031,115,"GO:0000380, GO:0048024"
"query_1",TRUE,0.034797328285906,12,211,2,0.00947867298578199,0.166666666666667,"GO:0043380","GO:BP","regulation of memory T cell differentiation",21031,11012,"GO:0002697, GO:0043379, GO:0045580, GO:0050776"
"query_1",TRUE,0.034797328285906,2,65,1,0.0153846153846154,0.5,"GO:0030581","GO:BP","symbiont intracellular protein transport in host",21031,7088,"GO:0015031, GO:0051701"
"query_1",TRUE,0.034797328285906,1876,5,3,0.6,0.00159914712153518,"GO:0008380","GO:BP","RNA splicing",21031,3222,"GO:0006396"
"query_1",TRUE,0.034797328285906,2,65,1,0.0153846153846154,0.5,"GO:0019060","GO:BP","intracellular transport of viral protein in host cell",21031,5738,"GO:0030581, GO:0046719"
"query_1",TRUE,0.034797328285906,440,6,2,0.333333333333333,0.00454545454545455,"GO:0051223","GO:BP","regulation of protein transport",21031,14024,"GO:0015031, GO:0051049, GO:0070201"
"query_1",TRUE,0.034797328285906,39,202,3,0.0148514851485149,0.0769230769230769,"GO:0044058","GO:BP","regulation of digestive system process",21031,11254,"GO:0022600, GO:0044057"
"query_1",TRUE,0.0351471304306999,66,2,1,0.5,0.0151515151515152,"GO:0048255","GO:BP","mRNA stabilization",21031,13034,"GO:0043488, GO:0043489, GO:1902373"
"query_1",TRUE,0.0352808265290076,139,249,6,0.0240963855421687,0.0431654676258993,"GO:0048660","GO:BP","regulation of smooth muscle cell proliferation",21031,13343,"GO:0042127, GO:0048659"
"query_1",TRUE,0.0353789668616137,1105,249,23,0.0923694779116466,0.020814479638009,"GO:0051726","GO:BP","regulation of cell cycle",21031,14366,"GO:0007049, GO:0050794"
"query_1",TRUE,0.0354395500793195,11,234,2,0.00854700854700855,0.181818181818182,"GO:0090309","GO:BP","positive regulation of DNA methylation-dependent heterochromatin formation",21031,18721,"GO:0006346, GO:0031453, GO:0090308"
"query_1",TRUE,0.0356165575037591,2799,246,47,0.191056910569106,0.0167917113254734,"GO:0007166","GO:BP","cell surface receptor signaling pathway",21031,2761,"GO:0007165"
"query_1",TRUE,0.0356165575037591,220,208,7,0.0336538461538462,0.0318181818181818,"GO:0050730","GO:BP","regulation of peptidyl-tyrosine phosphorylation",21031,13658,"GO:0001932, GO:0018108"
"query_1",TRUE,0.0356165575037591,46,173,3,0.0173410404624277,0.0652173913043478,"GO:0050691","GO:BP","regulation of defense response to virus by host",21031,13650,"GO:0050688"
"query_1",TRUE,0.0356165575037591,1021,136,14,0.102941176470588,0.0137120470127326,"GO:0043687","GO:BP","post-translational protein modification",21031,11196,"GO:0036211"
"query_1",TRUE,0.0356294569760583,13,198,2,0.0101010101010101,0.153846153846154,"GO:0032823","GO:BP","regulation of natural killer cell differentiation",21031,8126,"GO:0001779, GO:0032814, GO:0045619"
"query_1",TRUE,0.0358820733272743,25,102,2,0.0196078431372549,0.08,"GO:0035872","GO:BP","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",21031,9623,"GO:0002753"
"query_1",TRUE,0.0358820733272743,292,9,2,0.222222222222222,0.00684931506849315,"GO:0033674","GO:BP","positive regulation of kinase activity",21031,8629,"GO:0042327, GO:0043549, GO:0051347"
"query_1",TRUE,0.0358820733272743,17,151,2,0.0132450331125828,0.117647058823529,"GO:0048268","GO:BP","clathrin coat assembly",21031,13043,"GO:0065003"
"query_1",TRUE,0.0359631426140433,21,122,2,0.0163934426229508,0.0952380952380952,"GO:0061042","GO:BP","vascular wound healing",21031,15637,"GO:0060055"
"query_1",TRUE,0.0359769822768737,61,131,3,0.0229007633587786,0.0491803278688525,"GO:0051926","GO:BP","negative regulation of calcium ion transport",21031,14453,"GO:0006816, GO:0043271, GO:0051924"
"query_1",TRUE,0.035990770947218,23,6,1,0.166666666666667,0.0434782608695652,"GO:0033762","GO:BP","response to glucagon",21031,8641,"GO:0043434"
"query_1",TRUE,0.0362091271727987,65,241,4,0.016597510373444,0.0615384615384615,"GO:0072666","GO:BP","establishment of protein localization to vacuole",21031,18004,"GO:0072594, GO:0072665"
"query_1",TRUE,0.0363398499180812,1923,5,3,0.6,0.0015600624024961,"GO:0006397","GO:BP","mRNA processing",21031,2182,"GO:0006396, GO:0016071"
"query_1",TRUE,0.0369248281537652,81,32,2,0.0625,0.0246913580246914,"GO:0032414","GO:BP","positive regulation of ion transmembrane transporter activity",21031,7824,"GO:0032411, GO:0032412, GO:0034767"
"query_1",TRUE,0.0371843820617559,31,84,2,0.0238095238095238,0.0645161290322581,"GO:0034063","GO:BP","stress granule assembly",21031,8673,"GO:0140694"
"query_1",TRUE,0.0376525572322676,163,97,4,0.0412371134020619,0.0245398773006135,"GO:0006606","GO:BP","protein import into nucleus",21031,2350,"GO:0006886, GO:0034504, GO:0051170, GO:0072594"
"query_1",TRUE,0.0378163612740143,71,37,2,0.0540540540540541,0.028169014084507,"GO:0032722","GO:BP","positive regulation of chemokine production",21031,8043,"GO:0001819, GO:0032602, GO:0032642"
"query_1",TRUE,0.037824648268571,7,21,1,0.0476190476190476,0.142857142857143,"GO:1903753","GO:BP","negative regulation of p38MAPK cascade",21031,23855,"GO:0038066, GO:0043409, GO:1900744"
"query_1",TRUE,0.037824648268571,21,7,1,0.142857142857143,0.0476190476190476,"GO:0010881","GO:BP","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",21031,4524,"GO:0010880, GO:0010882"
"query_1",TRUE,0.037824648268571,80,102,3,0.0294117647058824,0.0375,"GO:0070936","GO:BP","protein K48-linked ubiquitination",21031,16877,"GO:0000209"
"query_1",TRUE,0.037824648268571,3,49,1,0.0204081632653061,0.333333333333333,"GO:0002277","GO:BP","myeloid dendritic cell activation involved in immune response",21031,816,"GO:0001773, GO:0002275"
"query_1",TRUE,0.0379124193670303,25,106,2,0.0188679245283019,0.08,"GO:0006312","GO:BP","mitotic recombination",21031,2140,"GO:0006310"
"query_1",TRUE,0.038047759384466,701,102,9,0.0882352941176471,0.0128388017118402,"GO:0008285","GO:BP","negative regulation of cell population proliferation",21031,3187,"GO:0008283, GO:0042127, GO:0048523"
"query_1",TRUE,0.0382688923307553,75,2,1,0.5,0.0133333333333333,"GO:0043489","GO:BP","RNA stabilization",21031,11089,"GO:0043487, GO:1902369"
"query_1",TRUE,0.0382688923307553,6,25,1,0.04,0.166666666666667,"GO:0038154","GO:BP","interleukin-11-mediated signaling pathway",21031,10072,"GO:0019221"
"query_1",TRUE,0.0382688923307553,135,118,4,0.0338983050847458,0.0296296296296296,"GO:1904064","GO:BP","positive regulation of cation transmembrane transport",21031,24116,"GO:0034767, GO:0098655, GO:1904062"
"query_1",TRUE,0.0382688923307553,192,131,5,0.0381679389312977,0.0260416666666667,"GO:0032412","GO:BP","regulation of monoatomic ion transmembrane transporter activity",21031,7822,"GO:0022898"
"query_1",TRUE,0.0382688923307553,174,204,6,0.0294117647058824,0.0344827586206897,"GO:0043488","GO:BP","regulation of mRNA stability",21031,11088,"GO:0043487, GO:0061013"
"query_1",TRUE,0.0382703018455127,141,252,6,0.0238095238095238,0.0425531914893617,"GO:0050729","GO:BP","positive regulation of inflammatory response",21031,13657,"GO:0006954, GO:0031349, GO:0032103, GO:0050727"
"query_1",TRUE,0.0383699840945418,194,14,2,0.142857142857143,0.0103092783505155,"GO:0007369","GO:BP","gastrulation",21031,2905,"GO:0048598"
