"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.0219763376960662,1128,123,14,0.113821138211382,0.0124113475177305,"GO:0009628","GO:BP","response to abiotic stimulus",21031,3586,"GO:0050896"
"query_1",TRUE,0.0219763376960662,131,1,1,1,0.00763358778625954,"GO:0000077","GO:BP","DNA damage checkpoint signaling",21031,29,"GO:0031570, GO:0042770"
"query_1",TRUE,0.0220440500474446,44,3,1,0.333333333333333,0.0227272727272727,"GO:1905521","GO:BP","regulation of macrophage migration",21031,25346,"GO:0002685, GO:1905517"
"query_1",TRUE,0.0220440500474446,66,2,1,0.5,0.0151515151515152,"GO:0051341","GO:BP","regulation of oxidoreductase activity",21031,14116,"GO:0050790"
"query_1",TRUE,0.0220472354099311,257,10,2,0.2,0.00778210116731518,"GO:0090068","GO:BP","positive regulation of cell cycle process",21031,18519,"GO:0010564, GO:0022402, GO:0045787"
"query_1",TRUE,0.022188538578438,3613,102,28,0.274509803921569,0.00774979241627456,"GO:0006996","GO:BP","organelle organization",21031,2642,"GO:0016043"
"query_1",TRUE,0.0222549685453052,67,2,1,0.5,0.0149253731343284,"GO:0010633","GO:BP","negative regulation of epithelial cell migration",21031,4329,"GO:0010631, GO:0010632, GO:0030336, GO:0051241"
"query_1",TRUE,0.0222549685453052,1972,102,18,0.176470588235294,0.00912778904665314,"GO:0051649","GO:BP","establishment of localization in cell",21031,14317,"GO:0051234, GO:0051641"
"query_1",TRUE,0.0222549685453052,67,2,1,0.5,0.0149253731343284,"GO:0015800","GO:BP","acidic amino acid transport",21031,4973,"GO:0006865"
"query_1",TRUE,0.0222585925407889,259,10,2,0.2,0.00772200772200772,"GO:0010001","GO:BP","glial cell differentiation",21031,3861,"GO:0030154, GO:0042063"
"query_1",TRUE,0.0223155321961845,35,72,2,0.0277777777777778,0.0571428571428571,"GO:0009119","GO:BP","ribonucleoside metabolic process",21031,3325,"GO:0009116"
"query_1",TRUE,0.0223359433636046,45,3,1,0.333333333333333,0.0222222222222222,"GO:0090279","GO:BP","regulation of calcium ion import",21031,18698,"GO:0051924, GO:0070509"
"query_1",TRUE,0.0225295875828173,200,123,5,0.040650406504065,0.025,"GO:0009755","GO:BP","hormone-mediated signaling pathway",21031,3690,"GO:0007165, GO:0032870"
"query_1",TRUE,0.0225959959024201,26,98,2,0.0204081632653061,0.0769230769230769,"GO:0010714","GO:BP","positive regulation of collagen metabolic process",21031,4390,"GO:0009893, GO:0010712, GO:0032963"
"query_1",TRUE,0.0226391486690282,496,32,4,0.125,0.00806451612903226,"GO:0031667","GO:BP","response to nutrient levels",21031,7533,"GO:0009991"
"query_1",TRUE,0.0226405623843041,21,122,2,0.0163934426229508,0.0952380952380952,"GO:1902074","GO:BP","response to salt",21031,22533,"GO:0042221"
"query_1",TRUE,0.0226453686467573,69,2,1,0.5,0.0144927536231884,"GO:0097192","GO:BP","extrinsic apoptotic signaling pathway in absence of ligand",21031,19071,"GO:0038034, GO:0097191"
"query_1",TRUE,0.0226453686467573,69,2,1,0.5,0.0144927536231884,"GO:0070830","GO:BP","bicellular tight junction assembly",21031,16823,"GO:0043297, GO:0120192"
"query_1",TRUE,0.0226453686467573,66,121,3,0.0247933884297521,0.0454545454545455,"GO:0002711","GO:BP","positive regulation of T cell mediated immunity",21031,1236,"GO:0002456, GO:0002708, GO:0002709, GO:0002824"
"query_1",TRUE,0.0226453686467573,75,34,2,0.0588235294117647,0.0266666666666667,"GO:0035304","GO:BP","regulation of protein dephosphorylation",21031,9262,"GO:0006470, GO:0031399, GO:0035303"
"query_1",TRUE,0.0226575184380332,138,1,1,1,0.0072463768115942,"GO:0000086","GO:BP","G2/M transition of mitotic cell cycle",21031,35,"GO:0044772, GO:0044839"
"query_1",TRUE,0.0226791496952679,962,49,7,0.142857142857143,0.00727650727650728,"GO:0008284","GO:BP","positive regulation of cell population proliferation",21031,3186,"GO:0008283, GO:0042127, GO:0048522"
"query_1",TRUE,0.0226791496952679,80,32,2,0.0625,0.025,"GO:0030500","GO:BP","regulation of bone mineralization",21031,7058,"GO:0030278, GO:0030282, GO:0070167"
"query_1",TRUE,0.0227758220370823,70,2,1,0.5,0.0142857142857143,"GO:2000573","GO:BP","positive regulation of DNA biosynthetic process",21031,26558,"GO:0010557, GO:0051054, GO:0071897, GO:2000278"
"query_1",TRUE,0.0227758220370823,14,10,1,0.1,0.0714285714285714,"GO:1901203","GO:BP","positive regulation of extracellular matrix assembly",21031,21812,"GO:0044089, GO:0085029, GO:1901201, GO:1903055"
"query_1",TRUE,0.0227758220370823,70,2,1,0.5,0.0142857142857143,"GO:0071300","GO:BP","cellular response to retinoic acid",21031,17056,"GO:0032526, GO:0071396, GO:1901701"
"query_1",TRUE,0.0227758220370823,45,57,2,0.0350877192982456,0.0444444444444444,"GO:0071763","GO:BP","nuclear membrane organization",21031,17399,"GO:0006998, GO:0061024"
"query_1",TRUE,0.0227758220370823,14,10,1,0.1,0.0714285714285714,"GO:0010763","GO:BP","positive regulation of fibroblast migration",21031,4434,"GO:0010761, GO:0010762, GO:0030335"
"query_1",TRUE,0.0227887959809037,140,1,1,1,0.00714285714285714,"GO:0031570","GO:BP","DNA integrity checkpoint signaling",21031,7481,"GO:0000075"
"query_1",TRUE,0.0229284315274122,71,2,1,0.5,0.0140845070422535,"GO:0061045","GO:BP","negative regulation of wound healing",21031,15640,"GO:0032102, GO:0042060, GO:0061041, GO:1903035"
"query_1",TRUE,0.0229284315274122,71,2,1,0.5,0.0140845070422535,"GO:1902475","GO:BP","L-alpha-amino acid transmembrane transport",21031,22860,"GO:0003333, GO:0015807"
"query_1",TRUE,0.0229284315274122,202,123,5,0.040650406504065,0.0247524752475248,"GO:0002819","GO:BP","regulation of adaptive immune response",21031,1336,"GO:0002250, GO:0050776"
"query_1",TRUE,0.0229284315274122,71,2,1,0.5,0.0140845070422535,"GO:0006809","GO:BP","nitric oxide biosynthetic process",21031,2518,"GO:0044271, GO:0046209"
"query_1",TRUE,0.0229284315274122,71,2,1,0.5,0.0140845070422535,"GO:0032722","GO:BP","positive regulation of chemokine production",21031,8043,"GO:0001819, GO:0032602, GO:0032642"
"query_1",TRUE,0.0229284315274122,71,2,1,0.5,0.0140845070422535,"GO:0038034","GO:BP","signal transduction in absence of ligand",21031,10013,"GO:0007165"
"query_1",TRUE,0.0231947884294076,4,36,1,0.0277777777777778,0.25,"GO:2000330","GO:BP","positive regulation of T-helper 17 cell lineage commitment",21031,26332,"GO:0010455, GO:0072540, GO:2000321, GO:2000328"
"query_1",TRUE,0.0231947884294076,620,41,5,0.121951219512195,0.00806451612903226,"GO:0040008","GO:BP","regulation of growth",21031,10237,"GO:0040007, GO:0050789"
"query_1",TRUE,0.0232810091852451,2010,19,6,0.315789473684211,0.00298507462686567,"GO:0009888","GO:BP","tissue development",21031,3786,"GO:0048856"
"query_1",TRUE,0.0232810091852451,378,123,7,0.0569105691056911,0.0185185185185185,"GO:0002697","GO:BP","regulation of immune effector process",21031,1222,"GO:0002252, GO:0002682"
"query_1",TRUE,0.0233211596767014,874,10,3,0.3,0.0034324942791762,"GO:0009725","GO:BP","response to hormone",21031,3660,"GO:0009719, GO:0010033"
"query_1",TRUE,0.0234141213676774,206,13,2,0.153846153846154,0.00970873786407767,"GO:0007179","GO:BP","transforming growth factor beta receptor signaling pathway",21031,2772,"GO:0071560, GO:0141091"
"query_1",TRUE,0.0234141213676774,73,2,1,0.5,0.0136986301369863,"GO:0014823","GO:BP","response to activity",21031,4760,"GO:0050896"
"query_1",TRUE,0.0234141213676774,146,1,1,1,0.00684931506849315,"GO:0007093","GO:BP","mitotic cell cycle checkpoint signaling",21031,2707,"GO:0000075, GO:0045930, GO:1903047"
"query_1",TRUE,0.0234825368867602,7,21,1,0.0476190476190476,0.142857142857143,"GO:0021796","GO:BP","cerebral cortex regionalization",21031,6604,"GO:0003002, GO:0021978, GO:0021987"
"query_1",TRUE,0.0235444950069519,74,2,1,0.5,0.0135135135135135,"GO:0042982","GO:BP","amyloid precursor protein metabolic process",21031,10816,"GO:0019538"
"query_1",TRUE,0.0235444950069519,74,2,1,0.5,0.0135135135135135,"GO:0042509","GO:BP","regulation of tyrosine phosphorylation of STAT protein",21031,10574,"GO:0007260, GO:0050730"
"query_1",TRUE,0.0235444950069519,74,2,1,0.5,0.0135135135135135,"GO:0046323","GO:BP","glucose import",21031,12455,"GO:1904659"
"query_1",TRUE,0.0235444950069519,74,2,1,0.5,0.0135135135135135,"GO:0050810","GO:BP","regulation of steroid biosynthetic process",21031,13704,"GO:0006694, GO:0019218, GO:0046890"
"query_1",TRUE,0.0235444950069519,74,2,1,0.5,0.0135135135135135,"GO:0045661","GO:BP","regulation of myoblast differentiation",21031,11908,"GO:0045445, GO:0045595"
"query_1",TRUE,0.0235653648022808,75,2,1,0.5,0.0133333333333333,"GO:1902893","GO:BP","regulation of miRNA transcription",21031,23158,"GO:0061614, GO:0140747, GO:2000628"
"query_1",TRUE,0.0235653648022808,1033,70,9,0.128571428571429,0.00871248789932236,"GO:0006812","GO:BP","monoatomic cation transport",21031,2521,"GO:0006811"
"query_1",TRUE,0.0235653648022808,15,10,1,0.1,0.0666666666666667,"GO:0034616","GO:BP","response to laminar fluid shear stress",21031,8990,"GO:0034405"
"query_1",TRUE,0.0235653648022808,2723,38,11,0.289473684210526,0.00403966213734851,"GO:0009605","GO:BP","response to external stimulus",21031,3570,"GO:0050896"
"query_1",TRUE,0.0235653648022808,1770,2,2,1,0.00112994350282486,"GO:0033554","GO:BP","cellular response to stress",21031,8567,"GO:0006950, GO:0051716"
"query_1",TRUE,0.0235653648022808,15,10,1,0.1,0.0666666666666667,"GO:0051284","GO:BP","positive regulation of sequestering of calcium ion",21031,14068,"GO:0048522, GO:0051208, GO:0051282"
"query_1",TRUE,0.0235653648022808,15,10,1,0.1,0.0666666666666667,"GO:0032700","GO:BP","negative regulation of interleukin-17 production",21031,8021,"GO:0001818, GO:0032620, GO:0032660"
"query_1",TRUE,0.0235653648022808,75,2,1,0.5,0.0133333333333333,"GO:0010827","GO:BP","regulation of glucose transmembrane transport",21031,4492,"GO:0034762, GO:1904659"
"query_1",TRUE,0.0235653648022808,75,2,1,0.5,0.0133333333333333,"GO:0120192","GO:BP","tight junction assembly",21031,20119,"GO:0007043, GO:0120193"
"query_1",TRUE,0.0235653648022808,15,10,1,0.1,0.0666666666666667,"GO:0002069","GO:BP","columnar/cuboidal epithelial cell maturation",21031,667,"GO:0002066, GO:0002070"
"query_1",TRUE,0.0235653648022808,75,2,1,0.5,0.0133333333333333,"GO:0045123","GO:BP","cellular extravasation",21031,11678,"GO:0050900"
"query_1",TRUE,0.0235653648022808,75,2,1,0.5,0.0133333333333333,"GO:1904377","GO:BP","positive regulation of protein localization to cell periphery",21031,24390,"GO:1903829, GO:1904375, GO:1990778"
"query_1",TRUE,0.0237559132819595,76,2,1,0.5,0.0131578947368421,"GO:0002437","GO:BP","inflammatory response to antigenic stimulus",21031,967,"GO:0006954, GO:0006955"
"query_1",TRUE,0.0237559132819595,76,2,1,0.5,0.0131578947368421,"GO:0061614","GO:BP","miRNA transcription",21031,16075,"GO:0010586, GO:0098781"
"query_1",TRUE,0.0237559132819595,76,2,1,0.5,0.0131578947368421,"GO:0007260","GO:BP","tyrosine phosphorylation of STAT protein",21031,2823,"GO:0007259, GO:0018108"
"query_1",TRUE,0.0237559132819595,76,2,1,0.5,0.0131578947368421,"GO:0002637","GO:BP","regulation of immunoglobulin production",21031,1165,"GO:0002377, GO:0002700"
"query_1",TRUE,0.0237559132819595,76,2,1,0.5,0.0131578947368421,"GO:0046209","GO:BP","nitric oxide metabolic process",21031,12374,"GO:2001057"
"query_1",TRUE,0.0238575422918353,17,9,1,0.111111111111111,0.0588235294117647,"GO:0051014","GO:BP","actin filament severing",21031,13879,"GO:0030029"
"query_1",TRUE,0.023919959313039,11,14,1,0.0714285714285714,0.0909090909090909,"GO:0098734","GO:BP","macromolecule depalmitoylation",21031,19405,"GO:0098732"
"query_1",TRUE,0.023919959313039,77,2,1,0.5,0.012987012987013,"GO:2001057","GO:BP","reactive nitrogen species metabolic process",21031,26984,"GO:0006807"
"query_1",TRUE,0.023919959313039,77,2,1,0.5,0.012987012987013,"GO:0043406","GO:BP","positive regulation of MAP kinase activity",21031,11029,"GO:0043405, GO:0043410, GO:0071902"
"query_1",TRUE,0.023919959313039,77,2,1,0.5,0.012987012987013,"GO:0043297","GO:BP","apical junction assembly",21031,10961,"GO:0007043"
"query_1",TRUE,0.023919959313039,77,2,1,0.5,0.012987012987013,"GO:0032890","GO:BP","regulation of organic acid transport",21031,8166,"GO:0015849, GO:0051049"
"query_1",TRUE,0.0239387321547612,154,1,1,1,0.00649350649350649,"GO:0044839","GO:BP","cell cycle G2/M phase transition",21031,11577,"GO:0044770"
"query_1",TRUE,0.0240231202262208,279,10,2,0.2,0.00716845878136201,"GO:0140014","GO:BP","mitotic nuclear division",21031,20198,"GO:0000280, GO:1903047"
"query_1",TRUE,0.0240922258865842,3,52,1,0.0192307692307692,0.333333333333333,"GO:2000307","GO:BP","regulation of tumor necrosis factor (ligand) superfamily member 11 production",21031,26312,"GO:0072535, GO:1903555"
"query_1",TRUE,0.0240922258865842,3,52,1,0.0192307692307692,0.333333333333333,"GO:2000412","GO:BP","positive regulation of thymocyte migration",21031,26411,"GO:0072679, GO:2000406, GO:2000410"
"query_1",TRUE,0.0240922258865842,3,52,1,0.0192307692307692,0.333333333333333,"GO:0072535","GO:BP","tumor necrosis factor (ligand) superfamily member 11 production",21031,17951,"GO:0071706"
"query_1",TRUE,0.0241918378696345,1340,7,3,0.428571428571429,0.00223880597014925,"GO:0080134","GO:BP","regulation of response to stress",21031,18338,"GO:0006950, GO:0048583"
"query_1",TRUE,0.0243653364921106,79,2,1,0.5,0.0126582278481013,"GO:0051966","GO:BP","regulation of synaptic transmission, glutamatergic",21031,14490,"GO:0035249, GO:0050804"
"query_1",TRUE,0.0244093558126142,342,25,3,0.12,0.0087719298245614,"GO:0070588","GO:BP","calcium ion transmembrane transport",21031,16689,"GO:0006816, GO:0098655, GO:0098662"
"query_1",TRUE,0.024454656160792,53,3,1,0.333333333333333,0.0188679245283019,"GO:0002762","GO:BP","negative regulation of myeloid leukocyte differentiation",21031,1280,"GO:0002573, GO:0002761, GO:0045638, GO:1902106"
"query_1",TRUE,0.0244710432419563,16,10,1,0.1,0.0625,"GO:0051152","GO:BP","positive regulation of smooth muscle cell differentiation",21031,13976,"GO:0051145, GO:0051149, GO:0051150"
"query_1",TRUE,0.0244710432419563,1077,3,2,0.666666666666667,0.00185701021355617,"GO:0032101","GO:BP","regulation of response to external stimulus",21031,7632,"GO:0009605, GO:0048583"
"query_1",TRUE,0.0244710432419563,16,10,1,0.1,0.0625,"GO:0071895","GO:BP","odontoblast differentiation",21031,17475,"GO:0060563"
"query_1",TRUE,0.0244710432419563,5,32,1,0.03125,0.2,"GO:1904504","GO:BP","positive regulation of lipophagy",21031,24495,"GO:0016239, GO:0061724, GO:1904502"
"query_1",TRUE,0.0244710432419563,5,32,1,0.03125,0.2,"GO:1904502","GO:BP","regulation of lipophagy",21031,24493,"GO:0016241, GO:0061724"
"query_1",TRUE,0.0244710432419563,5,32,1,0.03125,0.2,"GO:2000481","GO:BP","positive regulation of cAMP-dependent protein kinase activity",21031,26477,"GO:0071902, GO:2000479"
"query_1",TRUE,0.0247294194167784,81,2,1,0.5,0.0123456790123457,"GO:0120193","GO:BP","tight junction organization",21031,20120,"GO:0045216"
"query_1",TRUE,0.0247294194167784,2,81,1,0.0123456790123457,0.5,"GO:0031022","GO:BP","nuclear migration along microfilament",21031,7237,"GO:0007097, GO:0030048, GO:0099515"
"query_1",TRUE,0.0247516194116815,162,1,1,1,0.00617283950617284,"GO:0006261","GO:BP","DNA-templated DNA replication",21031,2099,"GO:0006260"
"query_1",TRUE,0.0249087030766578,82,2,1,0.5,0.0121951219512195,"GO:0043242","GO:BP","negative regulation of protein-containing complex disassembly",21031,10933,"GO:0032984, GO:0043244, GO:0051129"
"query_1",TRUE,0.0249087030766578,4,41,1,0.024390243902439,0.25,"GO:0018401","GO:BP","peptidyl-proline hydroxylation to 4-hydroxy-L-proline",21031,5584,"GO:0019471, GO:0019511, GO:0170033"
"query_1",TRUE,0.0249087030766578,502,119,8,0.0672268907563025,0.0159362549800797,"GO:0002831","GO:BP","regulation of response to biotic stimulus",21031,1348,"GO:0009607, GO:0048583"
"query_1",TRUE,0.0249087030766578,214,40,3,0.075,0.014018691588785,"GO:0042098","GO:BP","T cell proliferation",21031,10310,"GO:0042110, GO:0046651"
"query_1",TRUE,0.0251866300469188,83,2,1,0.5,0.0120481927710843,"GO:0006446","GO:BP","regulation of translational initiation",21031,2220,"GO:0006413, GO:0006417"
"query_1",TRUE,0.0252020707826558,190,15,2,0.133333333333333,0.0105263157894737,"GO:0030308","GO:BP","negative regulation of cell growth",21031,7000,"GO:0001558, GO:0016049, GO:0045926, GO:0048523"
"query_1",TRUE,0.025286977874841,21,8,1,0.125,0.0476190476190476,"GO:0046128","GO:BP","purine ribonucleoside metabolic process",21031,12303,"GO:0009119, GO:0042278"
"query_1",TRUE,0.025286977874841,84,2,1,0.5,0.0119047619047619,"GO:0032637","GO:BP","interleukin-8 production",21031,7960,"GO:0001816"
"query_1",TRUE,0.025286977874841,290,10,2,0.2,0.00689655172413793,"GO:0001818","GO:BP","negative regulation of cytokine production",21031,480,"GO:0001816, GO:0001817, GO:0010629, GO:0051241"
"query_1",TRUE,0.025286977874841,84,2,1,0.5,0.0119047619047619,"GO:0032677","GO:BP","regulation of interleukin-8 production",21031,7999,"GO:0001817, GO:0032637"
"query_1",TRUE,0.025286977874841,91,31,2,0.0645161290322581,0.021978021978022,"GO:0043535","GO:BP","regulation of blood vessel endothelial cell migration",21031,11112,"GO:0010594, GO:0043534"
"query_1",TRUE,0.025286977874841,4,42,1,0.0238095238095238,0.25,"GO:0045065","GO:BP","cytotoxic T cell differentiation",21031,11652,"GO:0030217"
"query_1",TRUE,0.025286977874841,84,2,1,0.5,0.0119047619047619,"GO:1902117","GO:BP","positive regulation of organelle assembly",21031,22570,"GO:0010638, GO:0044089, GO:0070925, GO:1902115"
"query_1",TRUE,0.025317439545097,121,71,3,0.0422535211267606,0.0247933884297521,"GO:0007265","GO:BP","Ras protein signal transduction",21031,2826,"GO:0007264"
"query_1",TRUE,0.0254255601299441,292,10,2,0.2,0.00684931506849315,"GO:0051962","GO:BP","positive regulation of nervous system development",21031,14486,"GO:0007399, GO:0051094, GO:0051240, GO:0051960"
"query_1",TRUE,0.0254358495358144,1110,3,2,0.666666666666667,0.0018018018018018,"GO:0051241","GO:BP","negative regulation of multicellular organismal process",21031,14039,"GO:0032501, GO:0048519, GO:0051239"
"query_1",TRUE,0.0254358495358144,17,10,1,0.1,0.0588235294117647,"GO:0055091","GO:BP","phospholipid homeostasis",21031,14706,"GO:0055088"
"query_1",TRUE,0.0254358495358144,85,2,1,0.5,0.0117647058823529,"GO:0045069","GO:BP","regulation of viral genome replication",21031,11656,"GO:0019079, GO:1903900"
"query_1",TRUE,0.0254358495358144,85,2,1,0.5,0.0117647058823529,"GO:0048661","GO:BP","positive regulation of smooth muscle cell proliferation",21031,13344,"GO:0008284, GO:0048659, GO:0048660"
"query_1",TRUE,0.0256837733953888,86,2,1,0.5,0.0116279069767442,"GO:0048708","GO:BP","astrocyte differentiation",21031,13390,"GO:0007417, GO:0010001"
"query_1",TRUE,0.0256837733953888,86,2,1,0.5,0.0116279069767442,"GO:0071230","GO:BP","cellular response to amino acid stimulus",21031,16990,"GO:0043200, GO:0071229, GO:0071417, GO:1901701"
"query_1",TRUE,0.0257191434367981,55,52,2,0.0384615384615385,0.0363636363636364,"GO:0010718","GO:BP","positive regulation of epithelial to mesenchymal transition",21031,4394,"GO:0001837, GO:0010717, GO:0045597, GO:0051240"
"query_1",TRUE,0.0257191434367981,1648,38,8,0.210526315789474,0.00485436893203883,"GO:0048585","GO:BP","negative regulation of response to stimulus",21031,13281,"GO:0048519, GO:0048583, GO:0050896"
"query_1",TRUE,0.0258544411466498,58,3,1,0.333333333333333,0.0172413793103448,"GO:0043030","GO:BP","regulation of macrophage activation",21031,10835,"GO:0002694, GO:0042116"
"query_1",TRUE,0.0258544411466498,345,76,5,0.0657894736842105,0.0144927536231884,"GO:0070482","GO:BP","response to oxygen levels",21031,16639,"GO:0009628"
"query_1",TRUE,0.0258544411466498,87,2,1,0.5,0.0114942528735632,"GO:0002532","GO:BP","production of molecular mediator involved in inflammatory response",21031,1061,"GO:0006954, GO:0032501"
"query_1",TRUE,0.0260626837045499,22,8,1,0.125,0.0454545454545455,"GO:0007530","GO:BP","sex determination",21031,3046,"GO:0003006"
"query_1",TRUE,0.0260626837045499,22,8,1,0.125,0.0454545454545455,"GO:0030431","GO:BP","sleep",21031,7037,"GO:0032501"
"query_1",TRUE,0.0262912528047311,211,14,2,0.142857142857143,0.00947867298578199,"GO:1903828","GO:BP","negative regulation of protein localization",21031,23912,"GO:0008104, GO:0032880, GO:0048523"
"query_1",TRUE,0.026432806034842,24,122,2,0.0163934426229508,0.0833333333333333,"GO:0045649","GO:BP","regulation of macrophage differentiation",21031,11896,"GO:0002761, GO:0030225"
"query_1",TRUE,0.0264882129877678,4,45,1,0.0222222222222222,0.25,"GO:0035811","GO:BP","negative regulation of urine volume",21031,9582,"GO:0035809"
"query_1",TRUE,0.0264882129877678,90,2,1,0.5,0.0111111111111111,"GO:0015807","GO:BP","L-amino acid transport",21031,4980,"GO:0006865"
"query_1",TRUE,0.0264882129877678,90,2,1,0.5,0.0111111111111111,"GO:2000628","GO:BP","regulation of miRNA metabolic process",21031,26594,"GO:0010586, GO:0051252"
"query_1",TRUE,0.0264882129877678,2202,123,22,0.178861788617886,0.00999091734786558,"GO:0051172","GO:BP","negative regulation of nitrogen compound metabolic process",21031,13996,"GO:0006807, GO:0009892, GO:0051171"
"query_1",TRUE,0.0264882129877678,90,2,1,0.5,0.0111111111111111,"GO:0019915","GO:BP","lipid storage",21031,6289,"GO:0010876, GO:0051235"
"query_1",TRUE,0.0264882129877678,60,3,1,0.333333333333333,0.0166666666666667,"GO:1905517","GO:BP","macrophage migration",21031,25342,"GO:0097529"
"query_1",TRUE,0.026566840856509,946,10,3,0.3,0.00317124735729387,"GO:0098609","GO:BP","cell-cell adhesion",21031,19347,"GO:0007155"
"query_1",TRUE,0.026566840856509,76,116,3,0.0258620689655172,0.0394736842105263,"GO:1905897","GO:BP","regulation of response to endoplasmic reticulum stress",21031,25656,"GO:0034976, GO:0080135"
"query_1",TRUE,0.0266105126793192,181,1,1,1,0.00552486187845304,"GO:1901991","GO:BP","negative regulation of mitotic cell cycle phase transition",21031,22460,"GO:0044772, GO:0045930, GO:1901988, GO:1901990"
"query_1",TRUE,0.0266422815132443,92,96,3,0.03125,0.0326086956521739,"GO:0141061","GO:BP","disruption of cell in another organism",21031,20563,"GO:0141060"
"query_1",TRUE,0.0266422815132443,92,96,3,0.03125,0.0326086956521739,"GO:0031640","GO:BP","killing of cells of another organism",21031,7512,"GO:0001906, GO:0141061"
"query_1",TRUE,0.0268024863584546,23,8,1,0.125,0.0434782608695652,"GO:0071379","GO:BP","cellular response to prostaglandin stimulus",21031,17131,"GO:0032870, GO:0034694, GO:0071396"
"query_1",TRUE,0.0268024863584546,305,10,2,0.2,0.00655737704918033,"GO:0060070","GO:BP","canonical Wnt signaling pathway",21031,14797,"GO:0016055"
"query_1",TRUE,0.0268024863584546,4,46,1,0.0217391304347826,0.25,"GO:0002584","GO:BP","negative regulation of antigen processing and presentation of peptide antigen",21031,1112,"GO:0002578, GO:0002583, GO:0048002"
"query_1",TRUE,0.0268024863584546,4,46,1,0.0217391304347826,0.25,"GO:0002397","GO:BP","MHC class I protein complex assembly",21031,928,"GO:0002396"
"query_1",TRUE,0.0268024863584546,4,46,1,0.0217391304347826,0.25,"GO:0002502","GO:BP","peptide antigen assembly with MHC class I protein complex",21031,1032,"GO:0002397, GO:0002474, GO:0002501"
"query_1",TRUE,0.0268024863584546,92,2,1,0.5,0.0108695652173913,"GO:1901222","GO:BP","regulation of non-canonical NF-kappaB signal transduction",21031,21822,"GO:0038061, GO:1902531"
"query_1",TRUE,0.0272126746670656,94,2,1,0.5,0.0106382978723404,"GO:0046330","GO:BP","positive regulation of JNK cascade",21031,12462,"GO:0007254, GO:0043410, GO:0046328"
"query_1",TRUE,0.0272126746670656,2,94,1,0.0106382978723404,0.5,"GO:0061698","GO:BP","protein deglutarylation",21031,16110,"GO:0035601"
"query_1",TRUE,0.0272126746670656,37,81,2,0.0246913580246914,0.0540540540540541,"GO:0021799","GO:BP","cerebral cortex radially oriented cell migration",21031,6607,"GO:0021795"
"query_1",TRUE,0.0272126746670656,2,94,1,0.0106382978723404,0.5,"GO:0106230","GO:BP","protein depropionylation",21031,19851,"GO:0035601"
"query_1",TRUE,0.0272126746670656,19,10,1,0.1,0.0526315789473684,"GO:0016202","GO:BP","regulation of striated muscle tissue development",21031,5235,"GO:0014706, GO:0048634, GO:1901861"
"query_1",TRUE,0.0272126746670656,19,10,1,0.1,0.0526315789473684,"GO:0007096","GO:BP","regulation of exit from mitosis",21031,2710,"GO:0010458, GO:1901990"
"query_1",TRUE,0.0272126746670656,19,10,1,0.1,0.0526315789473684,"GO:0097094","GO:BP","craniofacial suture morphogenesis",21031,19025,"GO:0009653, GO:0060349, GO:1904888"
"query_1",TRUE,0.0272126746670656,19,10,1,0.1,0.0526315789473684,"GO:0090190","GO:BP","positive regulation of branching involved in ureteric bud morphogenesis",21031,18625,"GO:0001658, GO:0051240, GO:0090189, GO:1905332"
"query_1",TRUE,0.0272126746670656,95,2,1,0.5,0.0105263157894737,"GO:0032602","GO:BP","chemokine production",21031,7926,"GO:0001816"
"query_1",TRUE,0.0272126746670656,95,2,1,0.5,0.0105263157894737,"GO:0032642","GO:BP","regulation of chemokine production",21031,7965,"GO:0001817, GO:0032602"
"query_1",TRUE,0.0272126746670656,95,2,1,0.5,0.0105263157894737,"GO:0033138","GO:BP","positive regulation of peptidyl-serine phosphorylation",21031,8333,"GO:0001934, GO:0018105, GO:0033135"
"query_1",TRUE,0.0272126746670656,19,10,1,0.1,0.0526315789473684,"GO:0042481","GO:BP","regulation of odontogenesis",21031,10561,"GO:0042476, GO:2000027"
"query_1",TRUE,0.0272126746670656,2,95,1,0.0105263157894737,0.5,"GO:0150174","GO:BP","negative regulation of phosphatidylcholine metabolic process",21031,20703,"GO:0046470, GO:0051172, GO:0150172, GO:1903726"
"query_1",TRUE,0.0272126746670656,94,2,1,0.5,0.0106382978723404,"GO:1903035","GO:BP","negative regulation of response to wounding",21031,23289,"GO:0009611, GO:0048585, GO:1903034"
"query_1",TRUE,0.0272126746670656,94,2,1,0.5,0.0106382978723404,"GO:0051952","GO:BP","regulation of amine transport",21031,14477,"GO:0015837, GO:0051049"
"query_1",TRUE,0.0272126746670656,19,10,1,0.1,0.0526315789473684,"GO:0048535","GO:BP","lymph node development",21031,13241,"GO:0048534"
"query_1",TRUE,0.0272126746670656,95,2,1,0.5,0.0105263157894737,"GO:0048525","GO:BP","negative regulation of viral process",21031,13233,"GO:0016032, GO:0048519, GO:0050792"
"query_1",TRUE,0.0272646061679343,964,10,3,0.3,0.00311203319502075,"GO:0010243","GO:BP","response to organonitrogen compound",21031,4060,"GO:0010033, GO:1901698"
"query_1",TRUE,0.0272646061679343,1189,122,14,0.114754098360656,0.0117746005046257,"GO:0010628","GO:BP","positive regulation of gene expression",21031,4324,"GO:0010467, GO:0010468, GO:0010557"
